Date,LBMA_Gold_USD
2012-11-30,1727.125
2012-12-03,1719.0
2012-12-04,1702.25
2012-12-05,1698.5
2012-12-06,1693.625
2012-12-07,1699.25
2012-12-10,1710.5
2012-12-11,1709.875
2012-12-12,1714.375
2012-12-13,1693.75
2012-12-14,1696.375
2012-12-17,1692.875
2012-12-18,1696.75
2012-12-19,1669.75
2012-12-20,1658.75
2012-12-21,1649.875
2012-12-24,
2012-12-27,1655.375
2012-12-28,1658.125
2012-12-31,
2013-01-02,1687.625
2013-01-03,1682.0
2013-01-04,1640.125
2013-01-07,1649.5
2013-01-08,1654.875
2013-01-09,1660.625
2013-01-10,1669.0
2013-01-11,1663.5
2013-01-14,1667.125
2013-01-15,1680.75
2013-01-16,1678.0
2013-01-17,1679.125
2013-01-18,1689.25
2013-01-21,1687.75
2013-01-22,1691.5
2013-01-23,1691.25
2013-01-24,1674.0
2013-01-25,1665.125
2013-01-28,1656.625
2013-01-29,1662.0
2013-01-30,1671.875
2013-01-31,1669.625
2013-02-01,1667.0
2013-02-04,1665.125
2013-02-05,1675.75
2013-02-06,1672.125
2013-02-07,1671.875
2013-02-08,1669.0
2013-02-11,1657.75
2013-02-12,1644.625
2013-02-13,1646.5
2013-02-14,1645.0
2013-02-15,1620.75
2013-02-18,1611.0
2013-02-19,1610.625
2013-02-20,1595.25
2013-02-21,1572.75
2013-02-22,1578.25
2013-02-25,1589.375
2013-02-26,1593.875
2013-02-27,1606.375
2013-02-28,1589.75
2013-03-01,1576.125
2013-03-04,1576.125
2013-03-05,1582.0
2013-03-06,1574.0
2013-03-07,1580.0
2013-03-08,1579.375
2013-03-11,1578.25
2013-03-12,1588.25
2013-03-13,1590.375
2013-03-14,1585.5
2013-03-15,1594.375
2013-03-18,1601.625
2013-03-19,1606.625
2013-03-20,1609.5
2013-03-21,1611.25
2013-03-22,1609.625
2013-03-25,1600.75
2013-03-26,1597.625
2013-03-27,1597.0
2013-03-28,1600.375
2013-04-02,1590.625
2013-04-03,1571.625
2013-04-04,1545.875
2013-04-05,1560.375
2013-04-08,1576.125
2013-04-09,1574.875
2013-04-10,1578.25
2013-04-11,1560.375
2013-04-12,1541.75
2013-04-15,1405.5
2013-04-16,1379.0
2013-04-17,1385.5
2013-04-18,1395.375
2013-04-19,1409.75
2013-04-22,1424.75
2013-04-23,1412.625
2013-04-24,1426.5
2013-04-25,1448.75
2013-04-26,1466.875
2013-04-29,1470.0
2013-04-30,1470.875
2013-05-01,1462.125
2013-05-02,1462.625
2013-05-03,1472.875
2013-05-07,1453.625
2013-05-08,1461.0
2013-05-09,1467.5
2013-05-10,1437.875
2013-05-13,1430.25
2013-05-14,1435.125
2013-05-15,1411.125
2013-05-16,1379.0
2013-05-17,1372.75
2013-05-20,1354.25
2013-05-21,1369.75
2013-05-22,1396.875
2013-05-23,1383.25
2013-05-24,1387.75
2013-05-28,1377.75
2013-05-29,1383.5
2013-05-30,1409.875
2013-05-31,1402.375
2013-06-03,1399.625
2013-06-04,1402.375
2013-06-05,1400.25
2013-06-06,1399.75
2013-06-07,1398.0
2013-06-10,1380.0
2013-06-11,1371.875
2013-06-12,1380.0
2013-06-13,1385.625
2013-06-14,1385.5
2013-06-17,1385.375
2013-06-18,1372.625
2013-06-19,1369.375
2013-06-20,1297.875
2013-06-21,1292.75
2013-06-24,1285.0
2013-06-25,1282.0
2013-06-26,1232.625
2013-06-27,1232.375
2013-06-28,1197.625
2013-07-01,1243.125
2013-07-02,1256.625
2013-07-03,1248.0
2013-07-04,1250.625
2013-07-05,1222.75
2013-07-08,1230.375
2013-07-09,1253.75
2013-07-10,1254.125
2013-07-11,1282.875
2013-07-12,1277.375
2013-07-15,1283.0
2013-07-16,1288.75
2013-07-17,1290.75
2013-07-18,1281.5
2013-07-19,1290.875
2013-07-22,1320.375
2013-07-23,1330.125
2013-07-24,1337.5
2013-07-25,1319.0
2013-07-26,1329.375
2013-07-29,1330.25
2013-07-30,1323.2
2013-07-31,1323.0
2013-08-01,1319.375
2013-08-02,1297.5
2013-08-05,1307.875
2013-08-06,1286.25
2013-08-07,1279.0
2013-08-08,1293.0
2013-08-09,1307.25
2013-08-12,1333.375
2013-08-13,1331.25
2013-08-14,1324.875
2013-08-15,1334.625
2013-08-16,1365.0
2013-08-19,1370.125
2013-08-20,1369.125
2013-08-21,1361.5
2013-08-22,1373.0
2013-08-23,1376.0
2013-08-27,1415.125
2013-08-28,1422.5
2013-08-29,1407.0
2013-08-30,1393.75
2013-09-02,1391.75
2013-09-03,1395.375
2013-09-04,1396.875
2013-09-05,1388.375
2013-09-06,1377.625
2013-09-09,1388.0
2013-09-10,1365.625
2013-09-11,1364.5
2013-09-12,1334.125
2013-09-13,1313.375
2013-09-16,1319.375
2013-09-17,1314.75
2013-09-18,1300.375
2013-09-19,1364.5
2013-09-20,1352.25
2013-09-23,1322.375
2013-09-24,1315.375
2013-09-25,1321.5
2013-09-26,1332.75
2013-09-27,1331.25
2013-09-30,1331.125
2013-10-01,1311.5
2013-10-02,1300.0
2013-10-03,1312.5
2013-10-04,1312.875
2013-10-07,1317.25
2013-10-08,1325.25
2013-10-09,1306.75
2013-10-10,1298.25
2013-10-11,1275.625
2013-10-14,1280.75
2013-10-15,1263.0
2013-10-16,1275.875
2013-10-17,1313.875
2013-10-18,1316.75
2013-10-21,1316.75
2013-10-22,1322.375
2013-10-23,1332.125
2013-10-24,1340.5
2013-10-25,1344.75
2013-10-28,1356.0
2013-10-29,1348.0
2013-10-30,1352.125
2013-10-31,1328.875
2013-11-01,1310.75
2013-11-04,1317.375
2013-11-05,1309.25
2013-11-06,1318.0
2013-11-07,1311.625
2013-11-08,1297.25
2013-11-11,1283.125
2013-11-12,1281.125
2013-11-13,1274.25
2013-11-14,1284.625
2013-11-15,1284.5
2013-11-18,1283.5
2013-11-19,1274.0
2013-11-20,1264.25
2013-11-21,1244.25
2013-11-22,1244.0
2013-11-25,1237.375
2013-11-26,1249.125
2013-11-27,1247.875
2013-11-28,1243.625
2013-11-29,1249.125
2013-12-02,1233.5
2013-12-03,1218.125
2013-12-04,1220.25
2013-12-05,1228.25
2013-12-06,1231.875
2013-12-09,1232.75
2013-12-10,1256.0
2013-12-11,1258.0
2013-12-12,1234.375
2013-12-13,1227.375
2013-12-16,1232.125
2013-12-17,1234.5
2013-12-18,1231.875
2013-12-19,1200.625
2013-12-20,1195.125
2013-12-23,1195.875
2013-12-24,
2013-12-27,1211.875
2013-12-30,1203.0
2013-12-31,
2014-01-02,1222.375
2014-01-03,1233.375
2014-01-06,1242.125
2014-01-07,1232.5
2014-01-08,1223.75
2014-01-09,1226.0
2014-01-10,1238.25
2014-01-13,1247.0
2014-01-14,1250.125
2014-01-15,1237.0
2014-01-16,1239.375
2014-01-17,1245.5
2014-01-20,1255.25
2014-01-21,1242.875
2014-01-22,1240.25
2014-01-23,1253.625
2014-01-24,1263.125
2014-01-27,1265.25
2014-01-28,1252.375
2014-01-29,1259.375
2014-01-30,1248.25
2014-01-31,1248.75
2014-02-03,1254.25
2014-02-04,1251.625
2014-02-05,1255.75
2014-02-06,1257.5
2014-02-07,1259.625
2014-02-10,1275.25
2014-02-11,1282.375
2014-02-12,1288.0
2014-02-13,1293.125
2014-02-14,1314.25
2014-02-17,1326.75
2014-02-18,1317.375
2014-02-19,1319.625
2014-02-20,1315.0
2014-02-21,1322.0
2014-02-24,1333.875
2014-02-25,1335.875
2014-02-26,1335.875
2014-02-27,1331.625
2014-02-28,1327.125
2014-03-03,1346.875
2014-03-04,1337.125
2014-03-05,1335.25
2014-03-06,1339.75
2014-03-07,1341.75
2014-03-10,1339.125
2014-03-11,1347.125
2014-03-12,1360.875
2014-03-13,1369.875
2014-03-14,1377.5
2014-03-17,1378.75
2014-03-18,1359.125
2014-03-19,1342.0
2014-03-20,1327.0
2014-03-21,1337.25
2014-03-24,1316.375
2014-03-25,1314.125
2014-03-26,1309.25
2014-03-27,1295.5
2014-03-28,1295.25
2014-03-31,1292.875
2014-04-01,1285.125
2014-04-02,1288.0
2014-04-03,1285.625
2014-04-04,1295.375
2014-04-07,1299.0
2014-04-08,1312.125
2014-04-09,1305.75
2014-04-10,1321.0
2014-04-11,1317.625
2014-04-14,1325.125
2014-04-15,1304.75
2014-04-16,1300.25
2014-04-17,1299.125
2014-04-22,1288.75
2014-04-23,1284.375
2014-04-24,1287.5
2014-04-25,1297.75
2014-04-28,1300.5
2014-04-29,1293.75
2014-04-30,1290.25
2014-05-01,1280.75
2014-05-02,1283.125
2014-05-06,1307.375
2014-05-07,1303.5
2014-05-08,1289.125
2014-05-09,1290.125
2014-05-12,1295.75
2014-05-13,1294.625
2014-05-14,1302.75
2014-05-15,1301.375
2014-05-16,1292.625
2014-05-19,1301.5
2014-05-20,1293.5
2014-05-21,1289.625
2014-05-22,1296.5
2014-05-23,1291.75
2014-05-27,1279.25
2014-05-28,1264.375
2014-05-29,1254.5
2014-05-30,1252.25
2014-06-02,1246.0
2014-06-03,1243.5
2014-06-04,1245.625
2014-06-05,1248.625
2014-06-06,1250.75
2014-06-09,1254.25
2014-06-10,1256.5
2014-06-11,1262.25
2014-06-12,1263.75
2014-06-13,1273.0
2014-06-16,1279.0
2014-06-17,1266.0
2014-06-18,1269.375
2014-06-19,1287.5
2014-06-20,1311.25
2014-06-23,1313.5
2014-06-24,1320.75
2014-06-25,1314.375
2014-06-26,1311.625
2014-06-27,1316.375
2014-06-30,1314.0
2014-07-01,1326.625
2014-07-02,1326.625
2014-07-03,1320.0
2014-07-04,1320.375
2014-07-07,1313.125
2014-07-08,1320.625
2014-07-09,1322.625
2014-07-10,1341.75
2014-07-11,1335.75
2014-07-14,1313.625
2014-07-15,1311.0
2014-07-16,1299.25
2014-07-17,1302.625
2014-07-18,1308.75
2014-07-21,1312.125
2014-07-22,1308.625
2014-07-23,1307.75
2014-07-24,1296.375
2014-07-25,1293.625
2014-07-28,1304.75
2014-07-29,1303.375
2014-07-30,1296.0
2014-07-31,1290.125
2014-08-01,1287.875
2014-08-04,1292.0
2014-08-05,1288.75
2014-08-06,1297.5
2014-08-07,1303.625
2014-08-08,1313.625
2014-08-11,1307.75
2014-08-12,1313.375
2014-08-13,1310.625
2014-08-14,1314.25
2014-08-15,1304.8
2014-08-18,1299.75
2014-08-19,1298.375
2014-08-20,1294.75
2014-08-21,1277.875
2014-08-22,1279.125
2014-08-26,1286.25
2014-08-27,1283.875
2014-08-28,1290.0
2014-08-29,1285.75
2014-09-01,1286.875
2014-09-02,1272.375
2014-09-03,1267.0
2014-09-04,1271.25
2014-09-05,1265.0
2014-09-08,1263.125
2014-09-09,1255.875
2014-09-10,1252.625
2014-09-11,1244.125
2014-09-12,1234.375
2014-09-15,1234.5
2014-09-16,1235.5
2014-09-17,1236.25
2014-09-18,1221.75
2014-09-19,1221.125
2014-09-22,1213.75
2014-09-23,1223.5
2014-09-24,1220.625
2014-09-25,1212.125
2014-09-26,1218.0
2014-09-29,1218.625
2014-09-30,1213.25
2014-10-01,1212.5
2014-10-02,1213.125
2014-10-03,1201.25
2014-10-06,1194.5
2014-10-07,1209.0
2014-10-08,1218.5
2014-10-09,1227.125
2014-10-10,1220.625
2014-10-13,1228.5
2014-10-14,1233.875
2014-10-15,1230.5
2014-10-16,1239.375
2014-10-17,1236.125
2014-10-20,1242.75
2014-10-21,1251.0
2014-10-22,1245.25
2014-10-23,1236.625
2014-10-24,1232.25
2014-10-27,1229.625
2014-10-28,1228.75
2014-10-29,1225.75
2014-10-30,1203.875
2014-10-31,1168.75
2014-11-03,1169.25
2014-11-04,1167.875
2014-11-05,1143.625
2014-11-06,1144.75
2014-11-07,1149.75
2014-11-10,1167.0
2014-11-11,1153.875
2014-11-12,1163.875
2014-11-13,1161.375
2014-11-14,1161.5
2014-11-17,1184.75
2014-11-18,1197.375
2014-11-19,1198.375
2014-11-20,1192.0
2014-11-21,1198.5
2014-11-24,1196.75
2014-11-25,1200.625
2014-11-26,1196.625
2014-11-27,1195.625
2014-11-28,1183.625
2014-12-01,1186.375
2014-12-02,1196.0
2014-12-03,1204.0
2014-12-04,1206.5
2014-12-05,1199.25
2014-12-08,1194.125
2014-12-09,1216.75
2014-12-10,1228.625
2014-12-11,1217.875
2014-12-12,1220.25
2014-12-15,1210.0
2014-12-16,1200.875
2014-12-17,1197.375
2014-12-18,1204.875
2014-12-19,1196.5
2014-12-22,1195.25
2014-12-23,1177.625
2014-12-24,
2014-12-29,1189.75
2014-12-30,1196.25
2014-12-31,
2015-01-02,1178.125
2015-01-05,1196.0
2015-01-06,1210.625
2015-01-07,1212.125
2015-01-08,1211.0
2015-01-09,1214.5
2015-01-12,1224.25
2015-01-13,1235.25
2015-01-14,1231.875
2015-01-15,1247.125
2015-01-16,1267.875
2015-01-19,1274.625
2015-01-20,1290.5
2015-01-21,1295.75
2015-01-22,1291.375
2015-01-23,1294.125
2015-01-26,1282.0
2015-01-27,1283.75
2015-01-28,1287.5
2015-01-29,1272.125
2015-01-30,1261.875
2015-02-02,1273.375
2015-02-03,1272.625
2015-02-04,1268.875
2015-02-05,1261.5
2015-02-06,1252.5
2015-02-09,1240.375
2015-02-10,1236.0
2015-02-11,1229.625
2015-02-12,1223.875
2015-02-13,1229.125
2015-02-16,1231.375
2015-02-17,1215.625
2015-02-18,1206.25
2015-02-19,1213.625
2015-02-20,1205.875
2015-02-23,1199.0
2015-02-24,1194.0
2015-02-25,1205.625
2015-02-26,1214.125
2015-02-27,1209.5
2015-03-02,1214.625
2015-03-03,1210.25
2015-03-04,1201.875
2015-03-05,1200.875
2015-03-06,1186.125
2015-03-09,1171.125
2015-03-10,1161.5
2015-03-11,1154.375
2015-03-12,1156.75
2015-03-13,1154.25
2015-03-16,1153.875
2015-03-17,1152.75
2015-03-18,1148.125
2015-03-19,1165.0
2015-03-20,1177.425
2015-03-23,1183.825
2015-03-24,1192.375
2015-03-25,1194.0749999999998
2015-03-26,1206.275
2015-03-27,1196.875
2015-03-30,1186.45
2015-03-31,1183.125
2015-04-01,1189.125
2015-04-02,1200.0
2015-04-07,1209.75
2015-04-08,1209.175
2015-04-09,1195.4
2015-04-10,1204.625
2015-04-13,1198.375
2015-04-14,1193.1
2015-04-15,1191.375
2015-04-16,1204.475
2015-04-17,1203.9499999999998
2015-04-20,1199.875
2015-04-21,1196.5
2015-04-22,1195.825
2015-04-23,1186.75
2015-04-24,1187.575
2015-04-27,1191.375
2015-04-28,1205.2
2015-04-29,1206.9
2015-04-30,1192.275
2015-05-01,1177.475
2015-05-05,1192.2
2015-05-06,1192.75
2015-05-07,1185.0
2015-05-08,1185.625
2015-05-11,1187.0
2015-05-12,1187.975
2015-05-13,1201.75
2015-05-14,1219.875
2015-05-15,1218.4
2015-05-18,1225.825
2015-05-19,1216.975
2015-05-20,1208.625
2015-05-21,1207.3
2015-05-22,1207.55
2015-05-26,1189.7
2015-05-27,1186.85
2015-05-28,1187.225
2015-05-29,1190.9
2015-06-01,1193.6
2015-06-02,1190.775
2015-06-03,1188.3
2015-06-04,1179.225
2015-06-05,1170.25
2015-06-08,1173.1
2015-06-09,1179.2
2015-06-10,1187.25
2015-06-11,1179.5
2015-06-12,1181.025
2015-06-15,1179.825
2015-06-16,1179.925
2015-06-17,1178.25
2015-06-18,1199.925
2015-06-19,1200.775
2015-06-22,1189.6
2015-06-23,1180.675
2015-06-24,1174.75
2015-06-25,1173.625
2015-06-26,1172.45
2015-06-29,1176.25
2015-06-30,1173.0
2015-07-01,1169.85
2015-07-02,1164.775
2015-07-03,1168.1
2015-07-06,1165.125
2015-07-07,1161.25
2015-07-08,1156.375
2015-07-09,1163.175
2015-07-10,1160.85
2015-07-13,1154.475
2015-07-14,1155.3000000000002
2015-07-15,1151.075
2015-07-16,1144.75
2015-07-17,1137.9
2015-07-20,1109.8
2015-07-21,1106.8
2015-07-22,1092.6999999999998
2015-07-23,1099.525
2015-07-24,1082.275
2015-07-27,1099.3
2015-07-28,1095.9
2015-07-29,1093.5
2015-07-30,1086.575
2015-07-31,1089.225
2015-08-03,1092.45
2015-08-04,1091.625
2015-08-05,1085.8
2015-08-06,1087.375
2015-08-07,1092.425
2015-08-10,1095.9
2015-08-11,1110.75
2015-08-12,1117.9
2015-08-13,1117.05
2015-08-14,1117.5
2015-08-17,1118.05
2015-08-18,1115.3000000000002
2015-08-19,1124.6750000000002
2015-08-20,1142.825
2015-08-21,1152.925
2015-08-24,1160.0
2015-08-25,1145.875
2015-08-26,1127.575
2015-08-27,1123.75
2015-08-28,1130.25
2015-09-01,1142.1
2015-09-02,1138.875
2015-09-03,1129.025
2015-09-04,1121.625
2015-09-07,1120.25
2015-09-08,1121.0
2015-09-09,1116.0749999999998
2015-09-10,1108.625
2015-09-11,1103.3
2015-09-14,1106.4
2015-09-15,1105.725
2015-09-16,1113.675
2015-09-17,1117.825
2015-09-18,1138.75
2015-09-21,1135.05
2015-09-22,1126.1
2015-09-23,1127.975
2015-09-24,1144.475
2015-09-25,1146.075
2015-09-28,1134.275
2015-09-29,1128.35
2015-09-30,1118.25
2015-10-01,1116.6
2015-10-02,1123.525
2015-10-05,1137.05
2015-10-06,1142.2
2015-10-07,1146.25
2015-10-08,1141.65
2015-10-09,1151.525
2015-10-12,1164.5500000000002
2015-10-13,1159.8000000000002
2015-10-14,1173.8000000000002
2015-10-15,1183.8
2015-10-16,1178.6
2015-10-19,1173.525
2015-10-20,1175.725
2015-10-21,1170.75
2015-10-22,1166.725
2015-10-23,1166.4
2015-10-26,1167.45
2015-10-27,1165.725
2015-10-28,1175.55
2015-10-29,1153.8
2015-10-30,1145.05
2015-11-02,1134.9
2015-11-03,1127.0
2015-11-04,1116.35
2015-11-05,1106.8
2015-11-06,1098.3000000000002
2015-11-09,1092.6
2015-11-10,1089.8
2015-11-11,1087.25
2015-11-12,1087.5
2015-11-13,1082.625
2015-11-16,1089.625
2015-11-17,1080.0
2015-11-18,1069.125
2015-11-19,1077.85
2015-11-20,1083.45
2015-11-23,1069.425
2015-11-24,1074.7
2015-11-25,1070.1
2015-11-26,1070.75
2015-11-27,1061.025
2015-11-30,1058.775
2015-12-01,1067.325
2015-12-02,1061.15
2015-12-03,1053.025
2015-12-04,1071.125
2015-12-07,1079.25
2015-12-08,1071.925
2015-12-09,1079.7
2015-12-10,1071.5
2015-12-11,1069.85
2015-12-14,1068.125
2015-12-15,1065.325
2015-12-16,1070.5
2015-12-17,1057.625
2015-12-18,1058.875
2015-12-21,1074.95
2015-12-22,1075.95
2015-12-23,1069.875
2015-12-24,
2015-12-29,1068.675
2015-12-30,1063.9
2015-12-31,
2016-01-04,1077.475
2016-01-05,1077.5
2016-01-06,1087.625
2016-01-07,1101.175
2016-01-08,1099.65
2016-01-11,1102.725
2016-01-12,1090.125
2016-01-13,1084.975
2016-01-14,1089.575
2016-01-15,1087.425
2016-01-18,1089.825
2016-01-19,1086.625
2016-01-20,1097.475
2016-01-21,1096.65
2016-01-22,1096.95
2016-01-25,1105.15
2016-01-26,1114.15
2016-01-27,1116.375
2016-01-28,1116.5
2016-01-29,1112.35
2016-02-01,1124.25
2016-02-02,1126.05
2016-02-03,1131.0
2016-02-04,1151.3
2016-02-05,1154.425
2016-02-08,1183.325
2016-02-09,1189.95
2016-02-10,1186.7
2016-02-11,1232.125
2016-02-12,1239.625
2016-02-15,1208.325
2016-02-16,1210.75
2016-02-17,1206.2
2016-02-18,1207.25
2016-02-19,1226.325
2016-02-22,1207.325
2016-02-23,1220.05
2016-02-24,1241.5
2016-02-25,1235.7
2016-02-26,1228.75
2016-02-29,1234.525
2016-03-01,1238.25
2016-03-02,1234.275
2016-03-03,1246.1
2016-03-04,1274.5
2016-03-07,1267.75
2016-03-08,1270.55
2016-03-09,1252.325
2016-03-10,1256.875
2016-03-11,1263.5
2016-03-14,1249.65
2016-03-15,1232.8
2016-03-16,1230.8
2016-03-17,1268.05
2016-03-18,1253.3
2016-03-21,1244.575
2016-03-22,1252.15
2016-03-23,1224.9
2016-03-24,1218.725
2016-03-29,1221.225
2016-03-30,1237.225
2016-03-31,1235.3
2016-04-01,1222.85
2016-04-04,1217.375
2016-04-05,1231.375
2016-04-06,1223.575
2016-04-07,1239.8
2016-04-08,1237.25
2016-04-11,1251.0
2016-04-12,1256.9
2016-04-13,1245.75
2016-04-14,1237.0749999999998
2016-04-15,1228.425
2016-04-18,1236.0
2016-04-19,1248.5500000000002
2016-04-20,1249.875
2016-04-21,1253.45
2016-04-22,1244.325
2016-04-25,1234.875
2016-04-26,1238.1
2016-04-27,1246.075
2016-04-28,1256.3
2016-04-29,1280.075
2016-05-03,1295.25
2016-05-04,1281.65
2016-05-05,1278.0
2016-05-06,1284.625
2016-05-09,1271.5
2016-05-10,1263.8249999999998
2016-05-11,1274.3249999999998
2016-05-12,1273.775
2016-05-13,1270.525
2016-05-16,1283.375
2016-05-17,1273.55
2016-05-18,1271.9
2016-05-19,1250.0
2016-05-20,1255.35
2016-05-23,1248.15
2016-05-24,1239.75
2016-05-25,1220.675
2016-05-26,1225.25
2016-05-27,1218.75
2016-05-31,1211.3
2016-06-01,1215.375
2016-06-02,1213.95
2016-06-03,1225.75
2016-06-06,1242.275
2016-06-07,1241.05
2016-06-08,1257.7
2016-06-09,1261.125
2016-06-10,1271.05
2016-06-13,1282.4499999999998
2016-06-14,1283.275
2016-06-15,1282.65
2016-06-16,1308.875
2016-06-17,1287.6
2016-06-20,1282.525
2016-06-21,1276.6999999999998
2016-06-22,1264.925
2016-06-23,1263.95
2016-06-24,1314.675
2016-06-27,1324.5749999999998
2016-06-28,1310.85
2016-06-29,1319.625
2016-06-30,1318.875
2016-07-01,1335.875
2016-07-04,1349.75
2016-07-05,1347.75
2016-07-06,1368.125
2016-07-07,1361.9
2016-07-08,1355.175
2016-07-11,1357.675
2016-07-12,1347.625
2016-07-13,1341.5
2016-07-14,1324.65
2016-07-15,1328.75
2016-07-18,1330.4250000000002
2016-07-19,1331.5500000000002
2016-07-20,1320.75
2016-07-21,1321.575
2016-07-22,1321.975
2016-07-25,1314.075
2016-07-26,1322.125
2016-07-27,1324.9
2016-07-28,1341.525
2016-07-29,1337.25
2016-08-01,1349.25
2016-08-02,1360.95
2016-08-03,1361.65
2016-08-04,1356.95
2016-08-05,1351.5
2016-08-08,1333.4
2016-08-09,1336.95
2016-08-10,1349.775
2016-08-11,1349.775
2016-08-12,1344.45
2016-08-15,1339.3000000000002
2016-08-16,1346.55
2016-08-17,1343.05
2016-08-18,1348.5749999999998
2016-08-19,1346.625
2016-08-22,1335.1
2016-08-23,1340.25
2016-08-24,1332.275
2016-08-25,1322.9
2016-08-26,1321.825
2016-08-30,1318.5
2016-08-31,1311.85
2016-09-01,1307.6
2016-09-02,1318.1
2016-09-05,1327.3249999999998
2016-09-06,1333.65
2016-09-07,1348.55
2016-09-08,1345.7
2016-09-09,1333.25
2016-09-12,1326.05
2016-09-13,1326.075
2016-09-14,1322.475
2016-09-15,1315.4499999999998
2016-09-16,1311.3
2016-09-19,1314.9499999999998
2016-09-20,1314.6
2016-09-21,1322.85
2016-09-22,1335.775
2016-09-23,1337.275
2016-09-26,1338.4
2016-09-27,1331.425
2016-09-28,1323.65
2016-09-29,1319.475
2016-09-30,1325.2
2016-10-03,1315.975
2016-10-04,1296.225
2016-10-05,1271.7
2016-10-06,1260.0
2016-10-07,1256.875
2016-10-10,1260.8
2016-10-11,1254.9250000000002
2016-10-12,1256.1
2016-10-13,1259.525
2016-10-14,1253.95
2016-10-17,1253.75
2016-10-18,1259.9250000000002
2016-10-19,1269.4
2016-10-20,1270.4250000000002
2016-10-21,1265.0
2016-10-24,1266.275
2016-10-25,1269.35
2016-10-26,1272.2
2016-10-27,1267.775
2016-10-28,1269.45
2016-10-31,1273.1
2016-11-01,1286.4250000000002
2016-11-02,1299.8
2016-11-03,1297.0
2016-11-04,1302.25
2016-11-07,1284.925
2016-11-08,1283.175
2016-11-09,1292.975
2016-11-10,1274.2
2016-11-11,1246.0500000000002
2016-11-14,1218.1
2016-11-15,1227.9250000000002
2016-11-16,1227.45
2016-11-17,1229.375
2016-11-18,1208.55
2016-11-21,1214.6
2016-11-22,1214.9
2016-11-23,1199.3
2016-11-24,1186.675
2016-11-25,1187.6
2016-11-28,1188.05
2016-11-29,1186.925
2016-11-30,1182.75
2016-12-01,1165.3
2016-12-02,1172.575
2016-12-05,1163.5500000000002
2016-12-06,1171.825
2016-12-07,1174.45
2016-12-08,1172.9
2016-12-09,1166.25
2016-12-12,1155.25
2016-12-13,1157.9499999999998
2016-12-14,1161.6
2016-12-15,1129.7
2016-12-16,1133.225
2016-12-19,1136.925
2016-12-20,1129.225
2016-12-21,1134.025
2016-12-22,1130.9499999999998
2016-12-23,
2016-12-28,1137.175
2016-12-29,1146.35
2016-12-30,
2017-01-03,1149.825
2017-01-04,1165.075
2017-01-05,1174.875
2017-01-06,1176.925
2017-01-09,1177.3
2017-01-10,1186.35
2017-01-11,1183.05
2017-01-12,1205.85
2017-01-13,1193.35
2017-01-16,1202.875
2017-01-17,1216.775
2017-01-18,1213.625
2017-01-19,1199.6999999999998
2017-01-20,1199.8249999999998
2017-01-23,1213.3
2017-01-24,1215.05
2017-01-25,1199.25
2017-01-26,1190.625
2017-01-27,1184.525
2017-01-30,1191.3249999999998
2017-01-31,1205.8
2017-02-01,1206.825
2017-02-02,1223.0
2017-02-03,1214.125
2017-02-06,1224.3
2017-02-07,1231.0
2017-02-08,1238.85
2017-02-09,1239.275
2017-02-10,1227.025
2017-02-13,1225.825
2017-02-14,1230.2
2017-02-15,1224.775
2017-02-16,1238.65
2017-02-17,1241.6750000000002
2017-02-20,1236.3249999999998
2017-02-21,1230.95
2017-02-22,1237.075
2017-02-23,1242.625
2017-02-24,1254.5
2017-02-27,1256.725
2017-02-28,1253.75
2017-03-01,1243.225
2017-03-02,1240.6999999999998
2017-03-03,1227.625
2017-03-06,1231.0500000000002
2017-03-07,1220.1750000000002
2017-03-08,1211.25
2017-03-09,1205.5749999999998
2017-03-10,1199.6
2017-03-13,1206.0
2017-03-14,1204.0749999999998
2017-03-15,1200.525
2017-03-16,1227.475
2017-03-17,1229.175
2017-03-20,1232.7
2017-03-21,1236.8249999999998
2017-03-22,1247.5749999999998
2017-03-23,1247.7
2017-03-24,1245.75
2017-03-27,1257.225
2017-03-28,1255.45
2017-03-29,1252.0
2017-03-30,1249.85
2017-03-31,1243.275
2017-04-03,1246.75
2017-04-04,1258.15
2017-04-05,1249.15
2017-04-06,1253.125
2017-04-07,1265.375
2017-04-10,1251.8249999999998
2017-04-11,1254.3000000000002
2017-04-12,1273.3
2017-04-13,1285.125
2017-04-18,1281.975
2017-04-19,1280.55
2017-04-20,1281.0
2017-04-21,1281.675
2017-04-24,1270.6
2017-04-25,1269.15
2017-04-26,1263.4
2017-04-27,1263.55
2017-04-28,1266.0
2017-05-02,1255.625
2017-05-03,1252.125
2017-05-04,1232.15
2017-05-05,1233.725
2017-05-08,1229.75
2017-05-09,1222.775
2017-05-10,1222.95
2017-05-11,1222.075
2017-05-12,1229.575
2017-05-15,1232.4
2017-05-16,1234.125
2017-05-17,1251.0
2017-05-18,1258.625
2017-05-19,1251.925
2017-05-22,1257.05
2017-05-23,1260.0500000000002
2017-05-24,1251.9499999999998
2017-05-25,1257.025
2017-05-26,1265.025
2017-05-30,1262.75
2017-05-31,1265.0
2017-06-01,1265.5
2017-06-02,1267.95
2017-06-05,1280.325
2017-06-06,1290.675
2017-06-07,1291.85
2017-06-08,1278.9499999999998
2017-06-09,1270.4
2017-06-12,1267.825
2017-06-13,1261.65
2017-06-14,1271.875
2017-06-15,1257.4
2017-06-16,1256.0
2017-06-19,1249.625
2017-06-20,1244.35
2017-06-21,1244.775
2017-06-22,1251.1
